event_id,prog_id,event_name,event_date,location,gender,athlete_id,athlete_name,finish_position,swim_overall_position,bike_overall_position,gap_to_leader_sec,swim_pack_id,swim_pack_size,swim_pack_rank,swim_init_rank_at_bike,swim_to_bike_delta,t1_pack_id,t1_pack_size,t1_pack_rank,t1_init_rank_at_bike,t1_to_bike_delta,first_bike_pack_id,first_bike_pack_size,first_bike_pack_rank,first_bike_init_rank_at_bike,first_bike_to_bike_delta,bike_exit_pack_id,bike_exit_pack_size,bike_exit_pack_rank,first_bike_segment_sec,first_bike_segment_rank,first_bike_fastest_sec,first_bike_gap_to_fastest_sec
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,71161,Sian Rainsley,16.0,22.0,34.0,9,6.0,13.0,9.0,6.0,-3.0,5.0,34.0,8.0,20.0,12.0,4.0,16.0,2.0,9.0,7.0,0.0,45.0,34.0,59.0,10.0,56.0,3.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,79065,Lisa Tertsch,9.0,2.0,1.0,0,0.0,2.0,2.0,1.0,-1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,1.0,61.0,28.0,56.0,5.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,79066,Nina Eim,12.0,29.0,2.0,1,7.0,17.0,4.0,1.0,-3.0,5.0,34.0,5.0,1.0,-4.0,7.0,3.0,1.0,1.0,0.0,0.0,45.0,2.0,69.0,51.0,56.0,13.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,79830,Tereza Zimovjanova,13.0,45.0,27.0,6,10.0,5.0,1.0,3.0,2.0,6.0,7.0,2.0,4.0,2.0,8.0,10.0,2.0,5.0,3.0,0.0,45.0,27.0,60.0,17.0,56.0,4.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,80309,Kira Hedgeland,47.0,50.0,47.0,95,11.0,2.0,1.0,1.0,0.0,7.0,2.0,2.0,2.0,0.0,9.0,2.0,1.0,1.0,0.0,1.0,7.0,2.0,62.0,34.0,56.0,6.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,80813,Rosa Maria Tapia Vidal,22.0,9.0,16.0,4,4.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,-2.0,2.0,7.0,7.0,2.0,-5.0,0.0,45.0,16.0,56.0,1.0,56.0,0.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,81066,Eva Goodisson,37.0,12.0,6.0,2,5.0,4.0,4.0,1.0,-3.0,5.0,34.0,24.0,5.0,-19.0,4.0,16.0,11.0,3.0,-8.0,0.0,45.0,6.0,61.0,28.0,56.0,5.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,81334,Taylor Spivey,10.0,24.0,16.0,4,6.0,13.0,12.0,4.0,-8.0,5.0,34.0,4.0,12.0,8.0,5.0,6.0,2.0,2.0,0.0,0.0,45.0,16.0,62.0,34.0,56.0,6.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,82483,Sara Guerrero Manso,33.0,34.0,34.0,9,7.0,17.0,11.0,13.0,2.0,5.0,34.0,20.0,20.0,0.0,5.0,6.0,4.0,5.0,1.0,0.0,45.0,34.0,59.0,10.0,56.0,3.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,82885,Therese Feuersinger,41.0,7.0,41.0,10,3.0,2.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,45.0,41.0,60.0,17.0,56.0,4.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,83263,Olivia Mathias,35.0,18.0,6.0,2,6.0,13.0,7.0,2.0,-5.0,5.0,34.0,22.0,5.0,-17.0,4.0,16.0,10.0,3.0,-7.0,0.0,45.0,6.0,60.0,17.0,56.0,4.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,83323,Maria Carolina Velasquez Soto,,,,0,,,,,,,,,,,,,,,,,,,58.0,6.0,56.0,2.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,86051,Kate Waugh,6.0,34.0,6.0,2,7.0,17.0,10.0,4.0,-6.0,5.0,34.0,2.0,5.0,3.0,5.0,6.0,1.0,1.0,0.0,0.0,45.0,6.0,59.0,10.0,56.0,3.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,92305,Ainsley Thorpe,51.0,42.0,47.0,95,8.0,1.0,1.0,1.0,0.0,6.0,7.0,7.0,6.0,-1.0,8.0,10.0,10.0,7.0,-3.0,1.0,7.0,2.0,63.0,44.0,56.0,7.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,93409,Desirae Ridenour,32.0,18.0,16.0,4,6.0,13.0,6.0,4.0,-2.0,5.0,34.0,19.0,12.0,-7.0,4.0,16.0,8.0,6.0,-2.0,0.0,45.0,16.0,62.0,34.0,56.0,6.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,106041,Erika Ackerlund,19.0,29.0,20.0,5,7.0,17.0,5.0,8.0,3.0,5.0,34.0,9.0,14.0,5.0,5.0,6.0,3.0,3.0,0.0,0.0,45.0,20.0,61.0,28.0,56.0,5.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,106358,Roksana Slupek,,,,0,,,,,,,,,,,,,,,,,,,60.0,17.0,56.0,4.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,106503,Annika Koch,29.0,15.0,2.0,1,6.0,13.0,2.0,1.0,-1.0,5.0,34.0,16.0,1.0,-15.0,4.0,16.0,6.0,1.0,-5.0,0.0,45.0,2.0,60.0,17.0,56.0,4.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,106581,Bianca Seregni,26.0,1.0,41.0,10,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,45.0,41.0,69.0,51.0,56.0,13.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,112738,Maria Tomé,24.0,12.0,34.0,9,5.0,4.0,3.0,3.0,0.0,5.0,34.0,13.0,20.0,7.0,4.0,16.0,5.0,9.0,4.0,0.0,45.0,34.0,61.0,28.0,56.0,5.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,113106,Jolien Vermeylen,4.0,5.0,32.0,8,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,7.0,4.0,6.0,2.0,0.0,45.0,32.0,65.0,47.0,56.0,9.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,115148,Cathia Schär,28.0,52.0,30.0,7,12.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,1.0,0.0,10.0,2.0,1.0,1.0,0.0,0.0,45.0,30.0,58.0,6.0,56.0,2.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,117135,Selina Klamt,50.0,48.0,47.0,95,10.0,5.0,5.0,5.0,0.0,6.0,7.0,6.0,6.0,0.0,8.0,10.0,9.0,7.0,-2.0,1.0,7.0,2.0,59.0,10.0,56.0,3.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,117212,Beth Potter,3.0,7.0,20.0,5,3.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,7.0,3.0,3.0,0.0,0.0,45.0,20.0,60.0,17.0,56.0,4.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,123455,Sophie Linn,27.0,32.0,20.0,5,7.0,17.0,8.0,8.0,0.0,5.0,34.0,15.0,14.0,-1.0,6.0,6.0,5.0,4.0,-1.0,0.0,45.0,20.0,65.0,47.0,56.0,9.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,123501,Charlotte Derbyshire,52.0,50.0,52.0,96,11.0,2.0,2.0,2.0,0.0,8.0,1.0,1.0,1.0,0.0,9.0,2.0,2.0,2.0,0.0,1.0,7.0,7.0,60.0,17.0,56.0,4.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,123536,Brea Roderick,43.0,11.0,34.0,9,5.0,4.0,1.0,3.0,2.0,5.0,34.0,27.0,20.0,-7.0,4.0,16.0,14.0,9.0,-5.0,0.0,45.0,34.0,63.0,44.0,56.0,7.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,125003,Rebecca Beti,40.0,45.0,34.0,9,10.0,5.0,2.0,4.0,2.0,6.0,7.0,4.0,5.0,1.0,8.0,10.0,5.0,6.0,1.0,0.0,45.0,34.0,59.0,10.0,56.0,3.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,125021,Zuzana Michalickova,25.0,37.0,14.0,3,7.0,17.0,15.0,6.0,-9.0,5.0,34.0,14.0,10.0,-4.0,6.0,6.0,4.0,3.0,-1.0,0.0,45.0,14.0,62.0,34.0,56.0,6.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,125061,Djenyfer Arnold,21.0,12.0,27.0,6,5.0,4.0,2.0,2.0,0.0,5.0,34.0,11.0,18.0,7.0,4.0,16.0,4.0,8.0,4.0,0.0,45.0,27.0,61.0,28.0,56.0,5.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,125268,Sophia Howell,39.0,31.0,2.0,1,7.0,17.0,7.0,1.0,-6.0,5.0,34.0,25.0,1.0,-24.0,4.0,16.0,12.0,1.0,-11.0,0.0,45.0,2.0,57.0,2.0,56.0,1.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,125375,Emma Lombardi,8.0,37.0,2.0,1,7.0,17.0,13.0,1.0,-12.0,5.0,34.0,3.0,1.0,-2.0,6.0,6.0,2.0,1.0,-1.0,0.0,45.0,2.0,61.0,28.0,56.0,5.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,125627,Tanja Neubert,11.0,43.0,6.0,2,9.0,2.0,1.0,1.0,0.0,6.0,7.0,1.0,1.0,0.0,8.0,10.0,1.0,1.0,0.0,0.0,45.0,6.0,62.0,34.0,56.0,6.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,132848,Gina Sereno,20.0,15.0,44.0,11,6.0,13.0,1.0,9.0,8.0,5.0,34.0,10.0,27.0,17.0,4.0,16.0,3.0,13.0,10.0,0.0,45.0,44.0,59.0,10.0,56.0,3.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,135389,Franka Rust,23.0,37.0,41.0,10,7.0,17.0,14.0,14.0,0.0,5.0,34.0,12.0,26.0,14.0,6.0,6.0,3.0,6.0,3.0,0.0,45.0,41.0,60.0,17.0,56.0,4.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,135764,Nele Dequae,48.0,43.0,16.0,4,9.0,2.0,2.0,2.0,0.0,6.0,7.0,5.0,3.0,-2.0,8.0,10.0,7.0,3.0,-4.0,0.0,45.0,16.0,62.0,34.0,56.0,6.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,135877,Tilda Månsson,5.0,18.0,34.0,9,6.0,13.0,4.0,6.0,2.0,5.0,34.0,1.0,20.0,19.0,6.0,6.0,1.0,5.0,4.0,0.0,45.0,34.0,67.0,50.0,56.0,11.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,137276,Julia Bröcker,15.0,26.0,20.0,5,7.0,17.0,1.0,8.0,7.0,5.0,34.0,7.0,14.0,7.0,4.0,16.0,1.0,7.0,6.0,0.0,45.0,20.0,57.0,2.0,56.0,1.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,158669,Manami Hayashi,49.0,26.0,47.0,95,7.0,17.0,3.0,16.0,13.0,5.0,34.0,31.0,30.0,-1.0,8.0,10.0,8.0,7.0,-1.0,1.0,7.0,2.0,69.0,51.0,56.0,13.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,158795,Ilona Hadhoum,42.0,24.0,6.0,2,6.0,13.0,13.0,2.0,-11.0,5.0,34.0,26.0,5.0,-21.0,4.0,16.0,13.0,3.0,-10.0,0.0,45.0,6.0,58.0,6.0,56.0,2.0
194193,674121,2025 World Triathlon Championship Series Hamburg,2025-07-12,Hamburg,Women,189862,Kanae Takenaka,,,,0,,,,,,,,,,,,,,,,,,,58.0,6.0,56.0,2.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,30249,Pierre Le Corre,27.0,24.0,33.0,54,4.0,20.0,8.0,15.0,7.0,4.0,20.0,8.0,15.0,7.0,4.0,20.0,8.0,15.0,7.0,1.0,28.0,23.0,189.0,43.0,177.0,12.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,39264,Kenji Nener,25.0,19.0,15.0,51,4.0,20.0,3.0,3.0,0.0,4.0,20.0,3.0,3.0,0.0,4.0,20.0,3.0,3.0,0.0,1.0,28.0,5.0,181.0,5.0,177.0,4.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,41870,Shachar Sagiv,33.0,50.0,41.0,69,13.0,3.0,2.0,1.0,-1.0,13.0,3.0,2.0,1.0,-1.0,13.0,3.0,2.0,1.0,-1.0,2.0,5.0,3.0,181.0,5.0,177.0,4.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,42996,Erwin Vanderplancke,35.0,39.0,41.0,69,6.0,3.0,1.0,3.0,2.0,6.0,3.0,1.0,3.0,2.0,6.0,3.0,1.0,3.0,2.0,2.0,5.0,3.0,184.0,22.0,177.0,7.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,49390,Dorian Coninx,4.0,7.0,1.0,0,2.0,13.0,4.0,1.0,-3.0,2.0,13.0,4.0,1.0,-3.0,2.0,13.0,4.0,1.0,-3.0,0.0,10.0,1.0,182.0,10.0,177.0,5.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,49411,Tyler Mislawchuk,,,,0,,,,,,,,,,,,,,,,,,,184.0,22.0,177.0,7.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,56027,Diego Moya,20.0,4.0,12.0,50,2.0,13.0,3.0,7.0,4.0,2.0,13.0,3.0,7.0,4.0,2.0,13.0,3.0,7.0,4.0,1.0,28.0,2.0,187.0,34.0,177.0,10.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,56153,Márk Dévay,21.0,1.0,4.0,1,0.0,2.0,2.0,1.0,-1.0,0.0,2.0,2.0,1.0,-1.0,0.0,2.0,2.0,1.0,-1.0,0.0,10.0,4.0,182.0,10.0,177.0,5.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,61357,Valentin Wernz,29.0,15.0,11.0,49,3.0,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,28.0,1.0,185.0,27.0,177.0,8.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,63429,Roberto Sanchez Mantecon,44.0,45.0,39.0,68,9.0,2.0,2.0,1.0,-1.0,9.0,2.0,2.0,1.0,-1.0,9.0,2.0,2.0,1.0,-1.0,2.0,5.0,1.0,190.0,46.0,177.0,13.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,63651,Tom Richard,5.0,8.0,9.0,2,2.0,13.0,6.0,5.0,-1.0,2.0,13.0,6.0,5.0,-1.0,2.0,13.0,6.0,5.0,-1.0,0.0,10.0,9.0,179.0,2.0,177.0,2.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,69143,Manoel Messias,14.0,43.0,41.0,69,8.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,2.0,5.0,3.0,198.0,52.0,177.0,21.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,74419,Alberto Gonzalez Garcia,6.0,4.0,4.0,1,2.0,13.0,1.0,3.0,2.0,2.0,13.0,1.0,3.0,2.0,2.0,13.0,1.0,3.0,2.0,0.0,10.0,4.0,185.0,27.0,177.0,8.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,75822,Michał Oliwa,34.0,24.0,35.0,55,4.0,20.0,7.0,16.0,9.0,4.0,20.0,7.0,16.0,9.0,4.0,20.0,7.0,16.0,9.0,1.0,28.0,25.0,188.0,37.0,177.0,11.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,76425,Seth Rider,40.0,30.0,23.0,52,4.0,20.0,15.0,7.0,-8.0,4.0,20.0,15.0,7.0,-8.0,4.0,20.0,15.0,7.0,-8.0,1.0,28.0,13.0,180.0,3.0,177.0,3.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,79706,Charles Paquet,7.0,4.0,4.0,1,2.0,13.0,2.0,3.0,1.0,2.0,13.0,2.0,3.0,1.0,2.0,13.0,2.0,3.0,1.0,0.0,10.0,4.0,183.0,17.0,177.0,6.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,80663,Darr Smith,39.0,39.0,33.0,54,6.0,3.0,3.0,2.0,-1.0,6.0,3.0,3.0,2.0,-1.0,6.0,3.0,3.0,2.0,-1.0,1.0,28.0,23.0,183.0,17.0,177.0,6.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,80795,Matthew Hauser,1.0,1.0,4.0,1,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,4.0,188.0,37.0,177.0,11.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,83242,James Edgar,46.0,22.0,48.0,140,4.0,20.0,6.0,20.0,14.0,4.0,20.0,6.0,20.0,14.0,4.0,20.0,6.0,20.0,14.0,6.0,1.0,1.0,191.0,48.0,177.0,14.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,83434,Ben Dijkstra,19.0,26.0,12.0,50,4.0,20.0,9.0,1.0,-8.0,4.0,20.0,9.0,1.0,-8.0,4.0,20.0,9.0,1.0,-8.0,1.0,28.0,2.0,182.0,10.0,177.0,5.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,86042,Vasco Vilaca,2.0,11.0,9.0,2,2.0,13.0,9.0,5.0,-4.0,2.0,13.0,9.0,5.0,-4.0,2.0,13.0,9.0,5.0,-4.0,0.0,10.0,9.0,180.0,3.0,177.0,3.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,92397,Brandon Copeland,38.0,39.0,15.0,51,6.0,3.0,2.0,1.0,-1.0,6.0,3.0,2.0,1.0,-1.0,6.0,3.0,2.0,1.0,-1.0,1.0,28.0,5.0,183.0,17.0,177.0,6.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,92430,Callum McClusky,18.0,36.0,36.0,56,4.0,20.0,20.0,17.0,-3.0,4.0,20.0,20.0,17.0,-3.0,4.0,20.0,20.0,17.0,-3.0,1.0,28.0,26.0,187.0,34.0,177.0,10.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,96040,Vetle Bergsvik Thorn,30.0,18.0,15.0,51,4.0,20.0,1.0,3.0,2.0,4.0,20.0,1.0,3.0,2.0,4.0,20.0,1.0,3.0,2.0,1.0,28.0,5.0,194.0,50.0,177.0,17.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,96667,Chase McQueen,36.0,30.0,23.0,52,4.0,20.0,14.0,7.0,-7.0,4.0,20.0,14.0,7.0,-7.0,4.0,20.0,14.0,7.0,-7.0,1.0,28.0,13.0,185.0,27.0,177.0,8.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,96742,Alex Yee,9.0,21.0,15.0,51,4.0,20.0,4.0,3.0,-1.0,4.0,20.0,4.0,3.0,-1.0,4.0,20.0,4.0,3.0,-1.0,1.0,28.0,5.0,182.0,10.0,177.0,5.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,96851,Johannes Sikk,45.0,47.0,39.0,68,12.0,2.0,2.0,2.0,0.0,12.0,2.0,2.0,2.0,0.0,12.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,181.0,5.0,177.0,4.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,98098,Simon Westermann,,,,0,,,,,,,,,,,,,,,,,,,,54.0,177.0,
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,98121,Ricardo Batista,12.0,34.0,12.0,50,4.0,20.0,18.0,1.0,-17.0,4.0,20.0,18.0,1.0,-17.0,4.0,20.0,18.0,1.0,-17.0,1.0,28.0,2.0,181.0,5.0,177.0,4.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,103530,Aram Michell Peñaflor Moysen,28.0,26.0,30.0,53,4.0,20.0,11.0,13.0,2.0,4.0,20.0,11.0,13.0,2.0,4.0,20.0,11.0,13.0,2.0,1.0,28.0,20.0,188.0,37.0,177.0,11.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,103764,Itamar Eshed,43.0,44.0,44.0,71,9.0,2.0,1.0,2.0,1.0,9.0,2.0,1.0,2.0,1.0,9.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,189.0,43.0,177.0,12.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,104034,Hayden Wilde,11.0,47.0,38.0,57,12.0,2.0,1.0,1.0,0.0,12.0,2.0,1.0,1.0,0.0,12.0,2.0,1.0,1.0,0.0,1.0,28.0,28.0,183.0,17.0,177.0,6.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,105480,Miguel Hidalgo,3.0,3.0,1.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,182.0,10.0,177.0,5.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,116279,Sergio Baxter Cabrera,23.0,38.0,15.0,51,5.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,28.0,5.0,185.0,27.0,177.0,8.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,116727,Itamar Levanon,49.0,46.0,49.0,162,11.0,1.0,1.0,1.0,0.0,11.0,1.0,1.0,1.0,0.0,11.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,186.0,31.0,177.0,9.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,123392,Morgan Pearson,26.0,26.0,23.0,52,4.0,20.0,10.0,7.0,-3.0,4.0,20.0,10.0,7.0,-3.0,4.0,20.0,10.0,7.0,-3.0,1.0,28.0,13.0,188.0,37.0,177.0,11.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,123460,Gjalt Panjer,15.0,10.0,1.0,0,2.0,13.0,7.0,1.0,-6.0,2.0,13.0,7.0,1.0,-6.0,2.0,13.0,7.0,1.0,-6.0,0.0,10.0,1.0,182.0,10.0,177.0,5.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,124523,Filip Tlamka,51.0,49.0,51.0,244,13.0,3.0,1.0,3.0,2.0,13.0,3.0,1.0,3.0,2.0,13.0,3.0,1.0,3.0,2.0,8.0,2.0,2.0,197.0,51.0,177.0,20.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,125064,Henry Graf,8.0,15.0,4.0,1,3.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,10.0,4.0,177.0,1.0,177.0,0.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,125294,Connor Bentley,17.0,13.0,15.0,51,2.0,13.0,12.0,8.0,-4.0,2.0,13.0,12.0,8.0,-4.0,2.0,13.0,12.0,8.0,-4.0,1.0,28.0,5.0,181.0,5.0,177.0,4.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,128063,Yanis Seguin,24.0,17.0,15.0,51,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,28.0,5.0,184.0,22.0,177.0,7.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,132341,Peter Rojtas,50.0,50.0,50.0,243,13.0,3.0,3.0,2.0,-1.0,13.0,3.0,3.0,2.0,-1.0,13.0,3.0,3.0,2.0,-1.0,8.0,2.0,1.0,206.0,53.0,177.0,29.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,132889,David Cantero Del Campo,10.0,34.0,23.0,52,4.0,20.0,17.0,7.0,-10.0,4.0,20.0,17.0,7.0,-10.0,4.0,20.0,17.0,7.0,-10.0,1.0,28.0,13.0,184.0,22.0,177.0,7.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,135049,Mitch Kolkman,37.0,13.0,23.0,52,2.0,13.0,13.0,9.0,-4.0,2.0,13.0,13.0,9.0,-4.0,2.0,13.0,13.0,9.0,-4.0,1.0,28.0,13.0,182.0,10.0,177.0,5.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,135074,David Lang,31.0,42.0,30.0,53,7.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,28.0,20.0,183.0,17.0,177.0,6.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,136255,Gyula Kovács,41.0,22.0,15.0,51,4.0,20.0,5.0,3.0,-2.0,4.0,20.0,5.0,3.0,-2.0,4.0,20.0,5.0,3.0,-2.0,1.0,28.0,5.0,190.0,46.0,177.0,13.0
194996,676011,2025 World Triathlon Championship Series French Riviera,2025-08-31,French Riviera,Men,141545,Mateusz Gluszkowski,47.0,30.0,30.0,53,4.0,20.0,16.0,13.0,-3.0,4.0,20.0,16.0,13.0,-3.0,4.0,20.0,16.0,13.0,-3.0,1.0,28.0,20.0,186.0,31.0,177.0,9.0
